id,symbol,direction,entry_time,entry_price,exit_time,exit_price,pnl,pnl_percent,exit_reason,patterns
225,BTC-USDT,long,2024-12-31 08:00:00,92962.40,2024-12-31 08:15:00,93549.26,6.70,0.63,tp_hit,three_white_soldiers
226,BTC-USDT,long,2024-12-31 11:00:00,94116.30,2024-12-31 13:15:00,95203.69,12.25,1.16,tp_hit,three_white_soldiers
227,BTC-USDT,long,2024-12-31 14:00:00,95899.70,2024-12-31 15:00:00,95167.64,-8.11,-0.76,sl_hit,three_white_soldiers
229,BTC-USDT,short,2025-01-01 08:00:00,93742.30,2025-01-01 08:15:00,93344.41,4.50,0.42,tp_hit,three_black_crows
230,BTC-USDT,long,2025-01-01 14:00:00,94242.00,2025-01-01 14:30:00,93771.57,-5.30,-0.50,sl_hit,three_white_soldiers
228,BTC-USDT,short,2024-12-31 20:00:00,93958.30,2025-01-01 21:00:00,94881.50,-10.43,-0.98,sl_hit,engulfing
231,BTC-USDT,long,2025-01-01 20:00:00,94689.70,2025-01-02 00:45:00,95355.91,7.46,0.70,tp_hit,three_white_soldiers
232,BTC-USDT,long,2025-01-02 02:00:00,95008.50,2025-01-02 04:45:00,96006.81,11.15,1.05,tp_hit,engulfing
233,BTC-USDT,long,2025-01-02 11:00:00,96739.70,2025-01-02 14:00:00,96227.84,-5.62,-0.53,sl_hit,doji|harami
234,BTC-USDT,long,2025-01-02 14:00:00,96358.40,2025-01-02 14:30:00,97085.19,8.00,0.75,tp_hit,engulfing
235,BTC-USDT,long,2025-01-02 20:00:00,97740.70,2025-01-02 22:15:00,96824.21,-9.96,-0.94,sl_hit,doji
236,BTC-USDT,short,2025-01-03 08:00:00,96476.10,2025-01-03 12:00:00,96844.97,-4.06,-0.38,sl_hit,three_black_crows
237,BTC-USDT,long,2025-01-03 11:00:00,96520.00,2025-01-03 14:15:00,97031.11,5.62,0.53,tp_hit,engulfing
238,BTC-USDT,long,2025-01-03 14:00:00,96799.90,2025-01-03 15:00:00,97382.69,6.39,0.60,tp_hit,engulfing
240,BTC-USDT,short,2025-01-03 20:00:00,98471.90,2025-01-04 09:45:00,97592.43,9.48,0.89,tp_hit,engulfing
241,BTC-USDT,short,2025-01-03 23:00:00,98269.30,2025-01-04 09:45:00,97722.21,5.91,0.56,tp_hit,engulfing
242,BTC-USDT,long,2025-01-04 14:00:00,97888.60,2025-01-04 15:30:00,97649.23,-2.60,-0.24,sl_hit,three_white_soldiers
243,BTC-USDT,long,2025-01-04 17:00:00,97778.50,2025-01-04 19:15:00,98317.13,5.86,0.55,tp_hit,morning_star
244,BTC-USDT,long,2025-01-05 02:00:00,98183.40,2025-01-05 08:15:00,97910.23,-2.96,-0.28,sl_hit,engulfing|morning_star
245,BTC-USDT,long,2025-01-05 14:00:00,97651.10,2025-01-05 14:15:00,97354.67,-3.23,-0.30,sl_hit,engulfing
246,BTC-USDT,short,2025-01-05 17:00:00,98000.00,2025-01-05 20:15:00,98467.01,-5.07,-0.48,sl_hit,engulfing|evening_star
247,BTC-USDT,long,2025-01-05 20:00:00,98121.90,2025-01-05 20:15:00,98570.40,4.86,0.46,tp_hit,three_white_soldiers
239,BTC-USDT,long,2025-01-03 17:00:00,97900.00,2025-01-06 02:00:00,99267.83,14.84,1.40,tp_hit,three_white_soldiers
249,BTC-USDT,long,2025-01-06 05:00:00,99405.60,2025-01-06 10:00:00,98813.63,-6.34,-0.60,sl_hit,shooting_star|three_white_soldiers
250,BTC-USDT,long,2025-01-06 11:00:00,99015.30,2025-01-06 12:15:00,99683.53,7.18,0.67,tp_hit,engulfing
248,BTC-USDT,long,2025-01-06 02:00:00,99024.40,2025-01-06 14:45:00,99949.94,9.95,0.93,tp_hit,doji
252,BTC-USDT,long,2025-01-06 20:00:00,102149.90,2025-01-07 10:15:00,101429.21,-7.52,-0.71,sl_hit,morning_star
253,BTC-USDT,short,2025-01-07 02:00:00,101962.90,2025-01-07 11:30:00,101143.62,8.56,0.80,tp_hit,three_black_crows
254,BTC-USDT,short,2025-01-07 11:00:00,101392.70,2025-01-07 11:30:00,100940.71,4.75,0.45,tp_hit,three_black_crows
251,BTC-USDT,short,2025-01-06 17:00:00,101883.70,2025-01-07 14:45:00,100001.52,19.69,1.85,tp_hit,engulfing
255,BTC-USDT,short,2025-01-07 14:00:00,100607.00,2025-01-07 14:45:00,99804.16,8.51,0.80,tp_hit,three_black_crows
257,BTC-USDT,short,2025-01-08 02:00:00,96979.60,2025-01-08 04:45:00,96110.48,9.58,0.90,tp_hit,doji
256,BTC-USDT,short,2025-01-07 17:00:00,97417.60,2025-01-08 06:45:00,95358.64,22.59,2.11,tp_hit,three_black_crows
258,BTC-USDT,short,2025-01-08 11:00:00,95744.30,2025-01-08 11:30:00,94900.64,9.45,0.88,tp_hit,engulfing
259,BTC-USDT,short,2025-01-08 20:00:00,93804.60,2025-01-08 22:30:00,95252.86,-16.57,-1.54,sl_hit,evening_star
260,BTC-USDT,long,2025-01-09 02:00:00,94080.50,2025-01-09 07:30:00,93425.10,-7.46,-0.70,sl_hit,hammer
261,BTC-USDT,short,2025-01-09 08:00:00,92917.20,2025-01-09 09:15:00,93524.64,-7.00,-0.65,sl_hit,three_black_crows
262,BTC-USDT,short,2025-01-09 11:00:00,93565.30,2025-01-09 13:30:00,92401.26,13.31,1.24,tp_hit,doji
263,BTC-USDT,short,2025-01-09 17:00:00,94005.40,2025-01-09 17:45:00,92405.65,18.23,1.70,tp_hit,engulfing|evening_star
264,BTC-USDT,short,2025-01-09 20:00:00,91764.10,2025-01-10 00:45:00,92837.49,-12.55,-1.17,sl_hit,doji
265,BTC-USDT,long,2025-01-09 23:00:00,92448.90,2025-01-10 05:30:00,94069.78,18.82,1.75,tp_hit,three_white_soldiers
266,BTC-USDT,long,2025-01-10 02:00:00,93100.40,2025-01-10 05:30:00,93978.07,10.11,0.94,tp_hit,three_white_soldiers
267,BTC-USDT,long,2025-01-10 05:00:00,93732.80,2025-01-10 07:30:00,94514.86,8.94,0.83,tp_hit,three_white_soldiers
268,BTC-USDT,long,2025-01-10 08:00:00,94732.70,2025-01-10 13:30:00,94097.70,-7.21,-0.67,sl_hit,three_white_soldiers
269,BTC-USDT,long,2025-01-10 11:00:00,94926.90,2025-01-10 13:30:00,94401.23,-5.96,-0.55,sl_hit,hammer|harami
270,BTC-USDT,long,2025-01-10 14:00:00,94145.80,2025-01-10 15:00:00,93189.79,-10.91,-1.02,sl_hit,harami
272,BTC-USDT,short,2025-01-11 02:00:00,94316.00,2025-01-11 11:30:00,94697.40,-4.34,-0.40,sl_hit,doji|three_black_crows
273,BTC-USDT,short,2025-01-11 08:00:00,94395.70,2025-01-11 11:30:00,94679.40,-3.23,-0.30,sl_hit,engulfing
274,BTC-USDT,long,2025-01-11 14:00:00,94341.80,2025-01-11 17:15:00,94063.04,-3.17,-0.30,sl_hit,engulfing
275,BTC-USDT,short,2025-01-11 17:00:00,94112.60,2025-01-11 20:15:00,94449.86,-3.84,-0.36,sl_hit,engulfing
276,BTC-USDT,long,2025-01-11 20:00:00,94222.10,2025-01-11 21:00:00,94715.66,5.62,0.52,tp_hit,engulfing
277,BTC-USDT,long,2025-01-11 23:00:00,94597.20,2025-01-12 08:30:00,94237.90,-4.07,-0.38,sl_hit,doji
278,BTC-USDT,short,2025-01-12 08:00:00,94383.00,2025-01-12 09:15:00,94076.14,3.49,0.33,tp_hit,three_black_crows
279,BTC-USDT,long,2025-01-12 14:00:00,94852.70,2025-01-12 15:15:00,95390.04,6.08,0.57,tp_hit,three_white_soldiers
280,BTC-USDT,long,2025-01-12 20:00:00,94792.70,2025-01-12 21:15:00,94440.83,-3.98,-0.37,sl_hit,harami
281,BTC-USDT,long,2025-01-13 02:00:00,94302.00,2025-01-13 06:45:00,93429.23,-9.93,-0.93,sl_hit,doji|harami
282,BTC-USDT,short,2025-01-13 08:00:00,93417.00,2025-01-13 10:15:00,92552.36,9.92,0.93,tp_hit,three_black_crows
271,BTC-USDT,long,2025-01-10 17:00:00,93535.90,2025-01-13 10:30:00,91814.26,-19.76,-1.84,sl_hit,morning_star
283,BTC-USDT,short,2025-01-13 11:00:00,91403.10,2025-01-13 14:30:00,90231.64,13.72,1.28,tp_hit,three_black_crows
284,BTC-USDT,long,2025-01-13 20:00:00,91955.10,2025-01-13 20:45:00,93596.98,19.14,1.79,tp_hit,three_white_soldiers
286,BTC-USDT,long,2025-01-14 05:00:00,95444.00,2025-01-14 05:45:00,94965.37,-5.39,-0.50,sl_hit,harami
285,BTC-USDT,long,2025-01-13 23:00:00,94412.80,2025-01-14 09:15:00,95913.66,17.07,1.59,tp_hit,three_white_soldiers
287,BTC-USDT,long,2025-01-14 08:00:00,95530.30,2025-01-14 09:15:00,96255.61,8.15,0.76,tp_hit,engulfing
288,BTC-USDT,long,2025-01-14 14:00:00,96322.60,2025-01-14 16:30:00,95579.00,-8.31,-0.77,sl_hit,doji
290,BTC-USDT,long,2025-01-14 23:00:00,96566.60,2025-01-15 01:30:00,97418.45,9.48,0.88,tp_hit,harami
292,BTC-USDT,short,2025-01-15 05:00:00,96850.90,2025-01-15 07:15:00,97497.44,-7.18,-0.67,sl_hit,evening_star
293,BTC-USDT,short,2025-01-15 11:00:00,96793.10,2025-01-15 13:15:00,97280.44,-5.41,-0.50,sl_hit,engulfing
289,BTC-USDT,long,2025-01-14 17:00:00,96044.10,2025-01-15 13:30:00,97778.06,19.41,1.81,tp_hit,engulfing
291,BTC-USDT,short,2025-01-15 02:00:00,97139.40,2025-01-15 13:30:00,97816.26,-7.50,-0.70,sl_hit,engulfing
294,BTC-USDT,long,2025-01-15 14:00:00,98930.00,2025-01-15 20:00:00,100097.32,12.70,1.18,tp_hit,three_white_soldiers
296,BTC-USDT,long,2025-01-15 23:00:00,99649.70,2025-01-16 00:00:00,100629.86,10.60,0.98,tp_hit,three_white_soldiers
295,BTC-USDT,short,2025-01-15 20:00:00,100207.80,2025-01-16 03:30:00,99186.54,10.98,1.02,tp_hit,shooting_star
297,BTC-USDT,short,2025-01-16 08:00:00,99778.80,2025-01-16 08:30:00,99283.61,5.36,0.50,tp_hit,engulfing|evening_star
298,BTC-USDT,long,2025-01-16 17:00:00,99391.80,2025-01-17 01:30:00,101249.66,20.19,1.87,tp_hit,three_white_soldiers
299,BTC-USDT,long,2025-01-17 08:00:00,101699.80,2025-01-17 10:30:00,102468.55,8.18,0.76,tp_hit,three_white_soldiers
300,BTC-USDT,long,2025-01-17 14:00:00,102521.20,2025-01-17 15:00:00,103348.77,8.74,0.81,tp_hit,engulfing
301,BTC-USDT,long,2025-01-17 17:00:00,104714.20,2025-01-18 03:30:00,103674.03,-10.76,-0.99,sl_hit,harami
302,BTC-USDT,short,2025-01-17 23:00:00,104435.00,2025-01-18 03:30:00,103359.01,11.16,1.03,tp_hit,three_black_crows
303,BTC-USDT,short,2025-01-18 02:00:00,104366.60,2025-01-18 03:30:00,103634.26,7.60,0.70,tp_hit,shooting_star
304,BTC-USDT,short,2025-01-18 05:00:00,103400.00,2025-01-18 13:45:00,104171.93,-8.10,-0.75,sl_hit,engulfing
305,BTC-USDT,long,2025-01-18 11:00:00,103023.80,2025-01-18 13:45:00,104067.39,10.98,1.01,tp_hit,morning_star
306,BTC-USDT,long,2025-01-18 14:00:00,104205.60,2025-01-18 16:30:00,103455.51,-7.81,-0.72,sl_hit,harami
307,BTC-USDT,long,2025-01-18 17:00:00,103857.90,2025-01-19 02:15:00,105298.93,15.04,1.39,tp_hit,harami
308,BTC-USDT,short,2025-01-18 20:00:00,104381.30,2025-01-19 02:15:00,105025.80,-6.69,-0.62,sl_hit,engulfing
309,BTC-USDT,long,2025-01-19 05:00:00,104465.50,2025-01-19 06:45:00,105538.90,11.15,1.03,tp_hit,doji|hammer|three_white_soldiers
310,BTC-USDT,long,2025-01-19 14:00:00,104837.20,2025-01-19 19:45:00,106048.64,12.55,1.16,tp_hit,three_white_soldiers
311,BTC-USDT,long,2025-01-19 17:00:00,104633.50,2025-01-19 19:45:00,105924.87,13.40,1.23,tp_hit,hammer|morning_star
312,BTC-USDT,short,2025-01-19 23:00:00,101246.90,2025-01-20 06:30:00,103448.44,-23.67,-2.17,sl_hit,three_black_crows
313,BTC-USDT,long,2025-01-20 11:00:00,108128.60,2025-01-20 12:15:00,106752.09,-13.83,-1.27,sl_hit,engulfing|morning_star
314,BTC-USDT,long,2025-01-20 14:00:00,107679.70,2025-01-20 15:45:00,106030.43,-16.61,-1.53,sl_hit,doji|harami
316,BTC-USDT,short,2025-01-20 23:00:00,102731.00,2025-01-21 01:15:00,100727.94,21.12,1.95,tp_hit,engulfing
315,BTC-USDT,short,2025-01-20 17:00:00,104158.80,2025-01-21 01:30:00,100182.66,41.34,3.82,tp_hit,engulfing
317,BTC-USDT,long,2025-01-21 11:00:00,103580.30,2025-01-21 13:15:00,104897.81,13.86,1.27,tp_hit,three_white_soldiers
318,BTC-USDT,short,2025-01-21 14:00:00,104525.20,2025-01-21 14:45:00,103253.82,13.27,1.22,tp_hit,evening_star
320,BTC-USDT,short,2025-01-21 20:00:00,106834.30,2025-01-22 07:30:00,105132.61,17.39,1.59,tp_hit,engulfing|evening_star
321,BTC-USDT,long,2025-01-21 23:00:00,105661.90,2025-01-22 10:00:00,104657.81,-10.38,-0.95,sl_hit,harami
322,BTC-USDT,long,2025-01-22 08:00:00,105032.10,2025-01-22 13:30:00,104464.49,-5.91,-0.54,sl_hit,hammer|harami
323,BTC-USDT,long,2025-01-22 11:00:00,105040.90,2025-01-22 13:30:00,104477.06,-5.87,-0.54,sl_hit,doji|harami
319,BTC-USDT,long,2025-01-21 17:00:00,105468.80,2025-01-22 16:30:00,103449.89,-20.90,-1.91,sl_hit,three_white_soldiers
324,BTC-USDT,long,2025-01-22 14:00:00,104076.30,2025-01-23 00:15:00,103312.33,-8.01,-0.73,sl_hit,harami
325,BTC-USDT,short,2025-01-22 23:00:00,103953.00,2025-01-23 01:45:00,102811.26,11.97,1.10,tp_hit,three_black_crows
327,BTC-USDT,short,2025-01-23 08:00:00,102475.50,2025-01-23 10:30:00,101472.04,10.67,0.98,tp_hit,engulfing
326,BTC-USDT,short,2025-01-23 02:00:00,102512.50,2025-01-23 14:30:00,103364.19,-9.05,-0.83,sl_hit,three_black_crows
330,BTC-USDT,short,2025-01-24 02:00:00,103245.50,2025-01-24 03:30:00,103965.34,-7.60,-0.70,sl_hit,three_black_crows
331,BTC-USDT,long,2025-01-24 05:00:00,104865.20,2025-01-24 14:45:00,106250.92,14.39,1.32,tp_hit,three_white_soldiers
329,BTC-USDT,short,2025-01-23 20:00:00,104794.20,2025-01-24 18:00:00,106693.47,-19.76,-1.81,sl_hit,three_black_crows
332,BTC-USDT,short,2025-01-24 20:00:00,105664.90,2025-01-25 05:45:00,104312.18,13.94,1.28,tp_hit,three_black_crows
334,BTC-USDT,short,2025-01-25 14:00:00,104564.70,2025-01-25 15:00:00,104899.49,-3.49,-0.32,sl_hit,evening_star
333,BTC-USDT,long,2025-01-25 11:00:00,104489.10,2025-01-25 15:15:00,105009.77,5.43,0.50,tp_hit,three_white_soldiers
335,BTC-USDT,long,2025-01-25 17:00:00,104611.60,2025-01-25 18:30:00,105238.26,6.53,0.60,tp_hit,engulfing
337,BTC-USDT,short,2025-01-25 23:00:00,104987.70,2025-01-26 04:15:00,105308.13,-3.33,-0.31,sl_hit,evening_star
338,BTC-USDT,long,2025-01-26 08:00:00,105108.60,2025-01-26 09:15:00,104876.33,-2.41,-0.22,sl_hit,doji
336,BTC-USDT,short,2025-01-25 20:00:00,105118.30,2025-01-26 09:30:00,104468.07,6.75,0.62,tp_hit,engulfing|evening_star
339,BTC-USDT,long,2025-01-26 17:00:00,105011.70,2025-01-26 21:00:00,104802.56,-2.17,-0.20,sl_hit,doji|harami
340,BTC-USDT,short,2025-01-26 23:00:00,103345.40,2025-01-26 23:45:00,102533.34,8.57,0.79,tp_hit,three_black_crows
328,BTC-USDT,long,2025-01-23 17:00:00,104725.90,2025-01-27 00:45:00,102169.19,-26.61,-2.44,sl_hit,engulfing
341,BTC-USDT,short,2025-01-27 02:00:00,101540.20,2025-01-27 06:30:00,99601.90,20.79,1.91,tp_hit,three_black_crows
342,BTC-USDT,short,2025-01-27 05:00:00,100597.30,2025-01-27 06:30:00,99203.84,15.09,1.39,tp_hit,doji
344,BTC-USDT,long,2025-01-27 11:00:00,98725.50,2025-01-27 12:45:00,100280.91,17.21,1.58,tp_hit,harami
343,BTC-USDT,long,2025-01-27 08:00:00,99168.90,2025-01-27 13:00:00,101111.27,21.40,1.96,tp_hit,doji|harami
345,BTC-USDT,short,2025-01-27 17:00:00,99567.40,2025-01-27 20:45:00,101119.60,-17.09,-1.56,sl_hit,three_black_crows
346,BTC-USDT,long,2025-01-27 20:00:00,99762.00,2025-01-27 20:45:00,101403.58,18.04,1.65,tp_hit,three_white_soldiers
347,BTC-USDT,long,2025-01-28 02:00:00,101511.90,2025-01-28 03:45:00,102778.24,13.68,1.25,tp_hit,engulfing|piercing_line
348,BTC-USDT,long,2025-01-28 05:00:00,102971.20,2025-01-28 14:00:00,102278.24,-7.39,-0.67,sl_hit,three_white_soldiers
349,BTC-USDT,short,2025-01-28 20:00:00,102393.30,2025-01-28 21:30:00,101010.71,14.82,1.35,tp_hit,engulfing
350,BTC-USDT,short,2025-01-28 23:00:00,101202.40,2025-01-29 02:00:00,102174.99,-10.56,-0.96,sl_hit,doji
351,BTC-USDT,short,2025-01-29 02:00:00,102028.90,2025-01-29 06:30:00,102684.16,-7.05,-0.64,sl_hit,doji
352,BTC-USDT,long,2025-01-29 05:00:00,102202.90,2025-01-29 08:00:00,102907.58,7.57,0.69,tp_hit,engulfing
353,BTC-USDT,long,2025-01-29 17:00:00,102305.40,2025-01-29 19:15:00,101550.50,-8.10,-0.74,sl_hit,morning_star
355,BTC-USDT,long,2025-01-30 02:00:00,104086.50,2025-01-30 03:45:00,105169.33,11.41,1.04,tp_hit,three_white_soldiers
354,BTC-USDT,long,2025-01-29 20:00:00,103416.60,2025-01-30 04:45:00,105357.60,20.59,1.88,tp_hit,three_white_soldiers
356,BTC-USDT,long,2025-01-30 05:00:00,105355.50,2025-01-30 14:00:00,104715.19,-6.69,-0.61,sl_hit,hammer
358,BTC-USDT,long,2025-01-30 11:00:00,105129.30,2025-01-30 14:00:00,104682.34,-4.68,-0.43,sl_hit,doji
357,BTC-USDT,short,2025-01-30 08:00:00,104983.50,2025-01-30 14:45:00,105540.70,-5.84,-0.53,sl_hit,three_black_crows
359,BTC-USDT,long,2025-01-30 14:00:00,104824.90,2025-01-30 14:45:00,105537.27,7.47,0.68,tp_hit,morning_star
361,BTC-USDT,short,2025-01-30 20:00:00,105739.30,2025-01-30 21:00:00,104786.76,9.90,0.90,tp_hit,engulfing|evening_star
362,BTC-USDT,short,2025-01-30 23:00:00,105073.70,2025-01-31 02:30:00,104265.11,8.47,0.77,tp_hit,evening_star
363,BTC-USDT,long,2025-01-31 11:00:00,104723.80,2025-01-31 14:30:00,104268.67,-4.78,-0.43,sl_hit,three_white_soldiers
364,BTC-USDT,short,2025-01-31 14:00:00,104650.00,2025-01-31 15:15:00,105125.10,-5.00,-0.45,sl_hit,three_black_crows
360,BTC-USDT,short,2025-01-30 17:00:00,105318.90,2025-01-31 18:30:00,103832.83,15.51,1.41,tp_hit,engulfing
366,BTC-USDT,short,2025-02-01 02:00:00,102701.70,2025-02-01 08:15:00,101954.23,8.02,0.73,tp_hit,engulfing|evening_star
367,BTC-USDT,long,2025-02-01 05:00:00,102350.20,2025-02-01 08:15:00,101987.30,-3.91,-0.35,sl_hit,morning_star
368,BTC-USDT,long,2025-02-01 17:00:00,102116.50,2025-02-01 19:30:00,101672.21,-4.79,-0.44,sl_hit,engulfing
365,BTC-USDT,short,2025-01-31 20:00:00,102132.30,2025-02-01 22:15:00,100673.29,15.74,1.43,tp_hit,three_black_crows
369,BTC-USDT,short,2025-02-01 20:00:00,101286.90,2025-02-01 22:30:00,100643.53,7.00,0.64,tp_hit,three_black_crows
370,BTC-USDT,short,2025-02-01 23:00:00,100379.40,2025-02-02 00:15:00,101088.07,-7.79,-0.71,sl_hit,doji|three_black_crows
371,BTC-USDT,short,2025-02-02 02:00:00,100930.70,2025-02-02 03:00:00,100082.41,9.27,0.84,tp_hit,evening_star
372,BTC-USDT,short,2025-02-02 11:00:00,99341.80,2025-02-02 12:45:00,98364.27,10.86,0.98,tp_hit,three_black_crows
373,BTC-USDT,long,2025-02-02 23:00:00,97736.20,2025-02-03 00:15:00,96434.97,-14.71,-1.33,sl_hit,hammer
375,BTC-USDT,long,2025-02-03 14:00:00,94525.40,2025-02-03 14:30:00,95977.85,16.96,1.54,tp_hit,engulfing|morning_star
374,BTC-USDT,long,2025-02-03 02:00:00,93970.00,2025-02-03 15:15:00,98006.33,47.40,4.30,tp_hit,doji|harami
376,BTC-USDT,long,2025-02-03 17:00:00,98507.70,2025-02-03 19:45:00,101361.60,32.16,2.90,tp_hit,engulfing
379,BTC-USDT,short,2025-02-04 02:00:00,101121.80,2025-02-04 04:45:00,100024.51,12.08,1.09,tp_hit,engulfing
377,BTC-USDT,long,2025-02-03 20:00:00,101317.90,2025-02-04 05:00:00,99956.03,-14.96,-1.34,sl_hit,harami
378,BTC-USDT,short,2025-02-03 23:00:00,101525.40,2025-02-04 05:00:00,99811.14,18.80,1.69,tp_hit,evening_star
380,BTC-USDT,short,2025-02-04 05:00:00,99130.10,2025-02-04 08:30:00,98044.70,12.21,1.09,tp_hit,three_black_crows
381,BTC-USDT,long,2025-02-04 14:00:00,98674.50,2025-02-04 14:30:00,99783.02,12.54,1.12,tp_hit,engulfing
382,BTC-USDT,long,2025-02-04 17:00:00,99473.60,2025-02-04 20:15:00,97988.64,-16.68,-1.49,sl_hit,harami
383,BTC-USDT,short,2025-02-04 20:00:00,98554.70,2025-02-04 21:45:00,96502.76,23.26,2.08,tp_hit,evening_star
384,BTC-USDT,short,2025-02-05 08:00:00,97896.20,2025-02-05 12:15:00,98492.06,-6.80,-0.61,sl_hit,engulfing
385,BTC-USDT,short,2025-02-05 17:00:00,98043.60,2025-02-05 18:45:00,96511.50,17.46,1.56,tp_hit,three_black_crows
386,BTC-USDT,short,2025-02-05 20:00:00,97583.50,2025-02-05 23:30:00,96172.06,16.18,1.45,tp_hit,doji
387,BTC-USDT,long,2025-02-06 11:00:00,98726.20,2025-02-06 13:00:00,98159.13,-6.44,-0.57,sl_hit,harami
388,BTC-USDT,short,2025-02-06 14:00:00,98438.40,2025-02-06 15:30:00,97345.20,12.44,1.11,tp_hit,engulfing
389,BTC-USDT,long,2025-02-06 20:00:00,96286.30,2025-02-07 01:45:00,97710.06,16.58,1.48,tp_hit,engulfing|morning_star
390,BTC-USDT,short,2025-02-06 23:00:00,96599.70,2025-02-07 01:45:00,97460.41,-9.99,-0.89,sl_hit,engulfing
391,BTC-USDT,short,2025-02-07 05:00:00,97295.00,2025-02-07 12:30:00,97948.11,-7.53,-0.67,sl_hit,three_black_crows
392,BTC-USDT,long,2025-02-07 14:00:00,99550.20,2025-02-07 15:00:00,98769.81,-8.79,-0.78,sl_hit,three_white_soldiers
393,BTC-USDT,short,2025-02-07 17:00:00,97992.70,2025-02-07 20:45:00,95770.56,25.40,2.27,tp_hit,three_black_crows
396,BTC-USDT,long,2025-02-08 14:00:00,96252.30,2025-02-08 15:30:00,95844.81,-4.75,-0.42,sl_hit,harami
394,BTC-USDT,short,2025-02-08 05:00:00,96205.90,2025-02-08 19:15:00,96625.16,-4.89,-0.44,sl_hit,three_black_crows
395,BTC-USDT,short,2025-02-08 08:00:00,96151.10,2025-02-08 19:15:00,96533.43,-4.46,-0.40,sl_hit,engulfing
397,BTC-USDT,short,2025-02-08 20:00:00,96394.30,2025-02-09 01:15:00,96731.73,-3.93,-0.35,sl_hit,engulfing
398,BTC-USDT,short,2025-02-08 23:00:00,96513.70,2025-02-09 01:15:00,96795.84,-3.28,-0.29,sl_hit,evening_star
400,BTC-USDT,long,2025-02-09 08:00:00,97205.60,2025-02-09 09:00:00,96916.71,-3.33,-0.30,sl_hit,doji|shooting_star|morning_star
399,BTC-USDT,long,2025-02-09 02:00:00,96819.10,2025-02-09 12:00:00,96462.91,-4.12,-0.37,sl_hit,harami
401,BTC-USDT,short,2025-02-09 11:00:00,96806.00,2025-02-09 13:15:00,96340.49,5.39,0.48,tp_hit,three_black_crows
402,BTC-USDT,short,2025-02-09 17:00:00,96412.80,2025-02-09 21:30:00,95712.45,8.14,0.73,tp_hit,evening_star
405,BTC-USDT,short,2025-02-10 11:00:00,97669.10,2025-02-10 13:45:00,98190.13,-5.98,-0.53,sl_hit,engulfing
404,BTC-USDT,long,2025-02-10 08:00:00,97751.20,2025-02-10 14:45:00,97128.17,-7.15,-0.64,sl_hit,three_white_soldiers
407,BTC-USDT,long,2025-02-10 23:00:00,97299.40,2025-02-11 00:00:00,97824.38,6.04,0.54,tp_hit,hammer|three_white_soldiers
406,BTC-USDT,long,2025-02-10 17:00:00,96978.70,2025-02-11 05:00:00,98250.23,14.68,1.31,tp_hit,morning_star
403,BTC-USDT,long,2025-02-10 05:00:00,97127.90,2025-02-11 05:45:00,98347.42,14.08,1.26,tp_hit,doji|three_white_soldiers
408,BTC-USDT,long,2025-02-11 11:00:00,97933.40,2025-02-11 13:15:00,97603.09,-3.79,-0.34,sl_hit,engulfing|morning_star
409,BTC-USDT,short,2025-02-12 02:00:00,96051.40,2025-02-12 03:00:00,95219.74,9.72,0.87,tp_hit,engulfing|evening_star
410,BTC-USDT,short,2025-02-12 11:00:00,96151.20,2025-02-12 13:15:00,96477.80,-3.82,-0.34,sl_hit,shooting_star
412,BTC-USDT,long,2025-02-12 23:00:00,97968.90,2025-02-13 04:30:00,97209.41,-8.71,-0.78,sl_hit,three_white_soldiers
411,BTC-USDT,long,2025-02-12 17:00:00,97039.20,2025-02-13 11:45:00,95658.93,-15.98,-1.42,sl_hit,three_white_soldiers
413,BTC-USDT,long,2025-02-13 14:00:00,95872.30,2025-02-13 16:30:00,95300.76,-6.68,-0.60,sl_hit,hammer
414,BTC-USDT,long,2025-02-14 02:00:00,96719.60,2025-02-14 14:45:00,97398.91,7.87,0.70,tp_hit,doji|harami
415,BTC-USDT,long,2025-02-14 14:00:00,96742.60,2025-02-14 14:45:00,97323.66,6.73,0.60,tp_hit,morning_star
418,BTC-USDT,long,2025-02-15 08:00:00,97372.40,2025-02-15 10:45:00,97715.17,3.95,0.35,tp_hit,engulfing|piercing_line
417,BTC-USDT,long,2025-02-15 05:00:00,97501.50,2025-02-16 07:45:00,97206.84,-3.39,-0.30,sl_hit,harami
419,BTC-USDT,short,2025-02-15 14:00:00,97699.00,2025-02-16 07:45:00,97234.66,5.33,0.48,tp_hit,evening_star
420,BTC-USDT,short,2025-02-16 08:00:00,97286.50,2025-02-16 13:00:00,97028.31,2.98,0.27,tp_hit,three_black_crows
421,BTC-USDT,long,2025-02-16 11:00:00,97219.70,2025-02-16 13:30:00,97001.10,-2.52,-0.22,sl_hit,harami
416,BTC-USDT,short,2025-02-14 20:00:00,98030.30,2025-02-16 23:00:00,96573.44,16.67,1.49,tp_hit,three_black_crows
422,BTC-USDT,short,2025-02-17 02:00:00,96417.30,2025-02-17 14:00:00,96930.39,-5.98,-0.53,sl_hit,engulfing
423,BTC-USDT,short,2025-02-17 11:00:00,96232.30,2025-02-17 14:00:00,96603.84,-4.34,-0.39,sl_hit,evening_star
424,BTC-USDT,long,2025-02-18 02:00:00,96186.40,2025-02-18 05:15:00,95763.37,-4.94,-0.44,sl_hit,harami
425,BTC-USDT,short,2025-02-18 14:00:00,96272.50,2025-02-18 14:15:00,96661.59,-4.54,-0.40,sl_hit,evening_star
